"AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2019"
"Educação","TX_INEP_IDEB_EM_MUN","Alagoas",2709004,"Tanque d'Arca",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Alagoas",2709103,"Taquarana",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Alagoas",2709152,"Teotônio Vilela",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Alagoas",2709202,"Traipu",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Alagoas",2709301,"União dos Palmares",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Alagoas",2709400,"Viçosa",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2800100,"Amparo de São Francisco",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2800209,"Aquidabã",2.7
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2800308,"Aracaju",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2800506,"Areia Branca",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2800605,"Barra dos Coqueiros",3
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2800670,"Boquim",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2800704,"Brejo Grande",2.6
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2801009,"Campo do Brito",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2801207,"Canindé de São Francisco",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2801306,"Capela",3
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2801504,"Carmópolis",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2801603,"Cedro de São João",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2801702,"Cristinápolis",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2801900,"Cumbe",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2802007,"Divina Pastora",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2802106,"Estância",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2802304,"Frei Paulo",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2802403,"Gararu",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2802502,"General Maynard",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2802601,"Gracho Cardoso",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2802700,"Ilha das Flores",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2802809,"Indiaroba",3
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2802908,"Itabaiana",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2803005,"Itabaianinha",3
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2803104,"Itabi",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2803203,"Itaporanga d'Ajuda",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2803302,"Japaratuba",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2803401,"Japoatã",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2803500,"Lagarto",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2803708,"Macambira",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2803807,"Malhada dos Bois",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2803906,"Malhador",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2804003,"Maruim",3
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2804102,"Moita Bonita",4
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2804201,"Monte Alegre de Sergipe",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2804300,"Muribeca",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2804409,"Neópolis",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2804458,"Nossa Senhora Aparecida",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2804508,"Nossa Senhora da Glória",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2804607,"Nossa Senhora das Dores",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2804706,"Nossa Senhora de Lourdes",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2804805,"Nossa Senhora do Socorro",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2804904,"Pacatuba",3
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2805109,"Pedrinhas",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2805307,"Pirambu",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2805406,"Poço Redondo",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2805604,"Porto da Folha",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2805703,"Propriá",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2805802,"Riachão do Dantas",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2806008,"Ribeirópolis",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2806107,"Rosário do Catete",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2806206,"Salgado",4
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2806404,"Santana do São Francisco",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2806503,"Santa Rosa de Lima",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2806701,"São Cristóvão",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2806800,"São Domingos",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2806909,"São Francisco",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2807006,"São Miguel do Aleixo",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2807105,"Simão Dias",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2807204,"Siriri",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2807303,"Telha",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2807402,"Tobias Barreto",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2807501,"Tomar do Geru",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Sergipe",2807600,"Umbaúba",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2900108,"Abaíra",4.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2900207,"Abaré",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2900306,"Acajutiba",2.6
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2900355,"Adustina",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2900405,"Água Fria",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2900504,"Érico Cardoso",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2900603,"Aiquara",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2900702,"Alagoinhas",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2900801,"Alcobaça",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2900900,"Almadina",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2901007,"Amargosa",2.6
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2901106,"Amélia Rodrigues",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2901155,"América Dourada",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2901205,"Anagé",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2901304,"Andaraí",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2901353,"Andorinha",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2901403,"Angical",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2901502,"Anguera",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2901601,"Antas",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2901809,"Antônio Gonçalves",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2901908,"Aporá",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2902005,"Aracatu",4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2902054,"Araçás",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2902104,"Araci",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2902252,"Arataca",2.5
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2902302,"Aratuípe",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2902401,"Aurelino Leal",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2902500,"Baianópolis",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2902609,"Baixa Grande",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2902658,"Banzaê",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2902708,"Barra",2.7
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2902807,"Barra da Estiva",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2902906,"Barra do Choça",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2903003,"Barra do Mendes",4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2903102,"Barra do Rocha",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2903201,"Barreiras",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2903235,"Barro Alto",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2903276,"Barrocas",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2903300,"Barro Preto",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2903409,"Belmonte",2.7
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2903508,"Belo Campo",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2903607,"Biritinga",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2903706,"Boa Nova",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2903805,"Boa Vista do Tupim",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2903904,"Bom Jesus da Lapa",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2904001,"Boninal",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2904050,"Bonito",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2904100,"Boquira",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2904209,"Botuporã",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2904308,"Brejões",3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2904407,"Brejolândia",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2904605,"Brumado",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2904704,"Buerarema",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2904753,"Buritirama",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2904803,"Caatiba",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2904852,"Cabaceiras do Paraguaçu",3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2904902,"Cachoeira",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2905008,"Caculé",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2905107,"Caém",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2905156,"Caetanos",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2905206,"Caetité",4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2905404,"Cairu",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2905503,"Caldeirão Grande",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2905602,"Camacan",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2905701,"Camaçari",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2905909,"Campo Alegre de Lourdes",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2906006,"Campo Formoso",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2906105,"Canápolis",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2906204,"Canarana",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2906402,"Candeal",3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2906501,"Candeias",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2906600,"Candiba",4.5
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2906709,"Cândido Sales",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2906808,"Cansanção",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2906824,"Canudos",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2906857,"Capela do Alto Alegre",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2906873,"Capim Grosso",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2906899,"Caraíbas",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2906907,"Caravelas",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2907103,"Carinhanha",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2907202,"Casa Nova",3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2907301,"Castro Alves",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2907400,"Catolândia",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2907509,"Catu",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2907558,"Caturama",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2907608,"Central",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2907707,"Chorrochó",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2907806,"Cícero Dantas",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2907905,"Cipó",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2908101,"Cocos",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2908200,"Conceição da Feira",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2908309,"Conceição do Almeida",3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2908408,"Conceição do Coité",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2908507,"Conceição do Jacuípe",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2908606,"Conde",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2908705,"Condeúba",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2908804,"Contendas do Sincorá",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2908903,"Coração de Maria",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2909000,"Cordeiros",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2909109,"Coribe",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2909307,"Correntina",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2909505,"Cravolândia",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2909604,"Crisópolis",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2909802,"Cruz das Almas",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2909901,"Curaçá",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2910008,"Dário Meira",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2910057,"Dias d'Ávila",2.7
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2910107,"Dom Basílio",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2910206,"Dom Macedo Costa",4.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2910305,"Elísio Medrado",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2910404,"Encruzilhada",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2910503,"Entre Rios",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2910602,"Esplanada",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2910701,"Euclides da Cunha",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2910727,"Eunápolis",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2910750,"Fátima",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2910800,"Feira de Santana",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2910859,"Filadélfia",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2910909,"Firmino Alves",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2911105,"Formosa do Rio Preto",3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2911204,"Gandu",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2911253,"Gavião",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2911303,"Gentio do Ouro",3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2911402,"Glória",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2911501,"Gongogi",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2911600,"Governador Mangabeira",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2911659,"Guajeru",4.5
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2911709,"Guanambi",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2911808,"Guaratinga",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2911857,"Heliópolis",3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2911907,"Iaçu",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2912004,"Ibiassucê",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2912103,"Ibicaraí",3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2912202,"Ibicoara",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2912301,"Ibicuí",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2912400,"Ibipeba",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2912509,"Ibipitanga",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2912608,"Ibiquera",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2912707,"Ibirapitanga",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2912806,"Ibirapuã",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2912905,"Ibirataia",2.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2913002,"Ibitiara",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2913101,"Ibititá",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2913200,"Ibotirama",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2913309,"Ichu",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2913408,"Igaporã",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2913457,"Igrapiúna",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2913606,"Ilhéus",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2913705,"Inhambupe",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2913804,"Ipecaetá",2.6
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2913903,"Ipiaú",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2914000,"Ipirá",2.6
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2914109,"Ipupiara",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2914307,"Iramaia",3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2914406,"Iraquara",3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2914604,"Irecê",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2914703,"Itaberaba",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2914802,"Itabuna",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2914901,"Itacaré",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2915007,"Itaeté",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2915106,"Itagi",3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2915205,"Itagibá",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2915304,"Itagimirim",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2915353,"Itaguaçu da Bahia",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2915403,"Itaju do Colônia",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2915502,"Itajuípe",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2915601,"Itamaraju",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2915700,"Itamari",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2915809,"Itambé",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2915908,"Itanagra",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2916104,"Itaparica",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2916401,"Itapetinga",4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2916500,"Itapicuru",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2916609,"Itapitanga",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2916708,"Itaquara",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2916807,"Itarantim",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2916856,"Itatim",2.7
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2916906,"Itiruçu",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2917003,"Itiúba",2.6
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2917102,"Itororó",2.5
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2917201,"Ituaçu",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2917300,"Ituberá",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2917359,"Jaborandi",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2917409,"Jacaraci",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2917508,"Jacobina",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2917607,"Jaguaquara",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2917706,"Jaguarari",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2917805,"Jaguaripe",2.7
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2918001,"Jequié",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2918100,"Jeremoabo",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2918209,"Jiquiriçá",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2918308,"Jitaúna",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2918357,"João Dourado",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2918407,"Juazeiro",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2918506,"Jussara",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2918555,"Jussari",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2918605,"Jussiape",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2918704,"Lafaiete Coutinho",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2918753,"Lagoa Real",2.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2918803,"Laje",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2919009,"Lajedinho",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2919108,"Lamarão",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2919157,"Lapão",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2919207,"Lauro de Freitas",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2919405,"Licínio de Almeida",4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2919504,"Livramento de Nossa Senhora",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2919553,"Luís Eduardo Magalhães",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2919603,"Macajuba",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2919702,"Macarani",4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2919801,"Macaúbas",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2919926,"Madre de Deus",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2919959,"Maetinga",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2920007,"Maiquinique",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2920106,"Mairi",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2920205,"Malhada",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2920403,"Manoel Vitorino",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2920502,"Maracás",4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2920601,"Maragogipe",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2920700,"Maraú",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2920908,"Mascote",2.5
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2921005,"Mata de São João",2.7
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2921054,"Matina",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2921104,"Medeiros Neto",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2921203,"Miguel Calmon",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2921302,"Milagres",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2921401,"Mirangaba",3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2921450,"Mirante",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2921500,"Monte Santo",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2921708,"Morro do Chapéu",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2921807,"Mortugaba",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2921906,"Mucugê",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2922003,"Mucuri",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2922102,"Mundo Novo",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2922201,"Muniz Ferreira",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2922250,"Muquém do São Francisco",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2922300,"Muritiba",3
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2922508,"Nazaré",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Bahia",2922656,"Nordestina",3.3
