AREA,INDICADOR,REGIAO,COD_IBGE,MICROREGIAO,2011,2012,2013,2014,2015,2016,2017,2018
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1502400,Castanhal,45.6,40.8,45.4,51.1,51.1,47.9,61.1,45
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1502509,Chaves,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1502608,Colares,NA,NA,83.2,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1502707,Conceição do Araguaia,43.2,45.8,44,44.4,7,47,46.9,47.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1502756,Concórdia do Pará,NA,NA,60.7,60.7,60.7,60.7,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1502764,Cumaru do Norte,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1502772,Curionópolis,55.1,41.6,30.1,65.2,33.6,38,32.4,28.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1502806,Curralinho,NA,NA,22.2,22.2,0,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1502855,Curuá,NA,41.2,41.2,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1502905,Curuçá,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1502939,Dom Eliseu,45.2,44.8,43.4,49.9,48.6,48.2,46.5,43.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1502954,Eldorado do Carajás,46.3,43.2,37.5,63.1,33.8,35.1,33.7,25.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1503002,Faro,47.9,45.1,44.5,46,47.9,48.2,48.9,45.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1503044,Floresta do Araguaia,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1503077,Garrafão do Norte,NA,NA,NA,0,0,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1503093,Goianésia do Pará,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1503101,Gurupá,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1503200,Igarapé-Açu,NA,NA,NA,-43.3,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1503309,Igarapé-Miri,37.2,48.2,49,46.5,46.5,48.3,47.9,46.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1503408,Inhangapi,46.3,43.4,41.7,49.6,47.5,47.8,46.2,48.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1503457,Ipixuna do Pará,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1503507,Irituia,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1503606,Itaituba,45,47.5,45.5,44.1,48.5,48.5,45.7,48.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1503705,Itupiranga,46.8,44.7,42.7,50.1,47.9,38.3,9.9,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1503754,Jacareacanga,NA,31.6,31.6,31.6,NA,30.6,49.5,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1503804,Jacundá,46,47.7,46.7,45.6,48.3,48.2,45,48.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1503903,Juruti,28.5,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1504000,Limoeiro do Ajuru,43.5,44.6,44,45.4,48.3,47.3,44.2,45
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1504059,Mãe do Rio,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1504109,Magalhães Barata,19.4,46.6,46.3,46.9,47.9,47.8,42.1,45.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1504208,Marabá,46.4,47.6,46.2,44.1,46,46.6,44.8,47.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1504307,Maracanã,NA,NA,NA,0,0,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1504406,Marapanim,21.6,47.1,47.5,46,48.3,47.8,49.4,45.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1504422,Marituba,42.6,50,39.2,46.8,47.3,48.1,37.1,46.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1504455,Medicilândia,22.2,NA,NA,0.2,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1504505,Melgaço,NA,NA,NA,NA,NA,0,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1504604,Mocajuba,43.8,48.6,45.2,46.6,48.3,48.3,45.8,48.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1504703,Moju,41.8,48.9,47.4,44.7,44.7,48.4,54.5,48.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1504752,Mojuí dos Campos,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1504802,Monte Alegre,48.4,46,44.8,47.5,47.7,48.1,44.6,45.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1504901,Muaná,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1504950,Nova Esperança do Piriá,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1504976,Nova Ipixuna,NA,NA,NA,NA,NA,50,50,50
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1505007,Nova Timboteua,19.2,42.2,47.2,45.9,48.4,48.3,47,44.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1505031,Novo Progresso,15.1,35.2,NA,39.6,52,49.1,46.4,39.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1505064,Novo Repartimento,44.6,42.3,34.6,50.1,46.7,48.1,NA,21.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1505106,Óbidos,46.4,45.1,43.9,46.6,48.3,48.5,47.6,46.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1505205,Oeiras do Pará,42.9,41.6,47.9,50,50,46.6,42.6,45.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1505304,Oriximiná,38.5,33.8,13.1,14,14.2,13.5,17.3,24.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1505403,Ourém,47.4,45.1,43.1,47.4,48.2,48.2,47.4,48.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1505437,Ourilândia do Norte,NA,NA,88,NA,0,NA,NA,23
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1505486,Pacajá,NA,NA,NA,NA,0,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1505494,Palestina do Pará,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1505502,Paragominas,33.7,61.2,61.5,60.6,58.2,59,54.5,52.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1505536,Parauapebas,71.6,61.2,NA,63.9,NA,81.9,81.5,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1505551,Pau D'Arco,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1505601,Peixe-Boi,44.4,44.1,43.2,50.6,49.6,48.6,49.5,46
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1505635,Piçarra,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1505650,Placas,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1505700,Ponta de Pedras,43.7,47.1,44.1,47.5,48.3,47.8,49.8,44.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1505809,Portel,44.7,44,43.9,53.9,48.2,48.7,34.3,47.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1505908,Porto de Moz,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1506005,Prainha,45,45.6,43.1,43.3,48.3,47.7,46.4,44.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1506104,Primavera,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1506112,Quatipuru,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1506138,Redenção,NA,NA,NA,62.9,35,37.8,38.6,43.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1506161,Rio Maria,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1506187,Rondon do Pará,NA,NA,NA,NA,NA,NA,18,18
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1506195,Rurópolis,22.2,NA,NA,0,51.6,51.6,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1506203,Salinópolis,43.9,43.5,41.8,50.7,48.3,47.7,44.3,45.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1506302,Salvaterra,43.6,46.2,46,45.6,48.3,47.1,37.6,44.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1506351,Santa Bárbara do Pará,NA,NA,NA,NA,0,0,0.3,0.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1506401,Santa Cruz do Arari,41.7,44.2,NA,33.3,40,55.6,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1506500,Santa Izabel do Pará,50.5,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1506559,Santa Luzia do Pará,44.7,47.3,45.3,46,47.5,48.7,48.7,48.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1506583,Santa Maria das Barreiras,44.2,43.1,43.5,42.7,47.8,48,46.3,47.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1506609,Santa Maria do Pará,45.7,47.5,45.7,39,48.2,48,41.7,45.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1506708,Santana do Araguaia,NA,56.6,56.7,56.2,50,50.2,38.7,46.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1506807,Santarém,46.1,43.6,47.1,39.8,40.9,47,39.6,48.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1506906,Santarém Novo,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1507003,Santo Antônio do Tauá,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1507102,São Caetano de Odivelas,47,46.1,45.6,44.8,47.3,47.4,45.9,44
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1507151,São Domingos do Araguaia,NA,NA,NA,NA,60,47.3,45.9,40.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1507201,São Domingos do Capim,NA,NA,NA,3.9,NA,8.3,8.7,8.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1507300,São Félix do Xingu,44.2,41.8,39.7,47.4,47.2,48.3,45.4,47.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1507409,São Francisco do Pará,45,43.8,42.5,44.7,48.3,47.9,45,43.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1507458,São Geraldo do Araguaia,45.2,46.1,42.5,54.7,49.6,62.9,60.4,55.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1507466,São João da Ponta,NA,NA,NA,NA,10.4,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1507474,São João de Pirabas,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1507508,São João do Araguaia,NA,NA,NA,NA,60,42.8,74.1,74.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1507607,São Miguel do Guamá,NA,0,50,NA,50,0,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1507706,São Sebastião da Boa Vista,NA,NA,NA,NA,NA,78.6,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1507755,Sapucaia,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1507805,Senador José Porfírio,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1507904,Soure,43.9,42.4,42.4,47.7,47.7,47.7,46.6,45.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1507953,Tailândia,44.9,43.8,42.6,55.1,48.5,51.3,40.2,44.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1507961,Terra Alta,NA,NA,NA,NA,NA,0,12.8,12.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1507979,Terra Santa,42.7,41.6,45.8,43.6,48.3,47.7,46.3,43.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1508001,Tomé-Açu,47.8,46.8,44.3,41.4,39.4,40.4,39.3,39.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1508035,Tracuateua,16.3,46.8,47.7,48,46.8,47,38.4,47.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1508050,Trairão,NA,NA,NA,0,0,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1508084,Tucumã,37,30,6.4,0,23.1,28.5,27.1,22.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1508100,Tucuruí,NA,0,0,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1508126,Ulianópolis,NA,NA,NA,NA,17.5,0,50.6,14.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1508159,Uruará,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1508209,Vigia,45.8,43.5,42.7,52.8,46.4,47.6,51.4,46.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1508308,Viseu,45,45.3,54.9,55.1,42,47.8,41.4,48.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1508357,Vitória do Xingu,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Pará,1508407,Xinguara,14.3,-0,-23.3,6.7,11.1,42.9,43.8,33.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Amapá,1600055,Serra do Navio,91.3,92.5,92.6,90.4,89.1,87.2,83.6,82.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Amapá,1600105,Amapá,53,53.7,94.6,90.1,91.3,84.6,77.8,82.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Amapá,1600154,Pedra Branca do Amapari,88.1,88.2,92.1,92,92.6,87.7,94.9,91.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Amapá,1600204,Calçoene,95.3,93.7,93.9,93.4,94.3,91,86.3,87
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Amapá,1600212,Cutias,48.9,48.6,75.4,91.1,92.4,86.6,76.5,79.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Amapá,1600238,Ferreira Gomes,70.2,75.7,75.8,75.8,76.3,88.7,88.2,87.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Amapá,1600253,Itaubal,76,76,75.9,95,92.2,88.1,83.2,78.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Amapá,1600279,Laranjal do Jari,85.1,85,83.2,81.7,83.3,81.4,73.3,71.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Amapá,1600303,Macapá,72.1,69.4,73.6,77.4,69.1,66.2,62.1,65.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Amapá,1600402,Mazagão,76.2,75.7,75.8,84.7,88.2,87.3,80,76.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Amapá,1600501,Oiapoque,73.4,74.4,73.9,70,68.5,72.9,73.2,73
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Amapá,1600535,Porto Grande,82.7,77.6,79.1,79.4,79.5,74.8,74.9,75.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Amapá,1600550,Pracuúba,90.5,91.5,90.6,90.9,93.5,87.7,81.7,80.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Amapá,1600600,Santana,66.9,70.1,78.6,69,77.6,65.4,63.3,63
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Amapá,1600709,Tartarugalzinho,77.3,71.2,75.7,71.9,71.6,61.6,59,58.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Amapá,1600808,Vitória do Jari,85.5,86.3,87.7,87.5,90.5,77.7,68.6,76.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1700251,Abreulândia,40.8,43.5,47.4,58.3,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1700301,Aguiarnópolis,20.2,19.3,37.9,40.6,24,19.8,23.3,27.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1700350,Aliança do Tocantins,13.2,11.4,10.4,8.5,21.7,30.8,28.9,34.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1700400,Almas,34.4,46,31.1,32.7,16.4,29.9,32.2,37.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1700707,Alvorada,37.4,40,29.7,12.7,21.9,19.7,22.8,23.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1701002,Ananás,15.9,15.9,15.9,48.2,9.9,10.3,11.7,12.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1701051,Angico,42.2,47.4,57.8,58.4,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1701101,Aparecida do Rio Negro,23.5,29.4,20.4,8,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1701309,Aragominas,33.6,37.1,38.9,36.9,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1701903,Araguacema,44.1,35.6,37.8,42.9,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1702000,Araguaçu,21.7,28.4,36.3,37.4,42.9,36.9,33,30
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1702109,Araguaína,35.1,38.3,38.5,36.1,35.6,35.8,40.3,42
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1702158,Araguanã,43,50.2,46.8,44.4,43.1,31.7,32.3,48.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1702208,Araguatins,26.1,21.5,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1702307,Arapoema,13,29.3,19.9,23.4,50.2,34.7,38.2,43
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1702406,Arraias,45,45.4,42.4,40.8,32.8,30.3,34,35.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1702554,Augustinópolis,19.2,25.1,22.9,21.4,13.1,57.6,23.3,31
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1702703,Aurora do Tocantins,30.9,29.5,26.8,31.5,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1702901,Axixá do Tocantins,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1703008,Babaçulândia,22.7,25.6,28.1,31.6,34.5,24.6,32.7,35.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1703057,Bandeirantes do Tocantins,12.1,20.7,0,36.3,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1703073,Barra do Ouro,28.2,19.8,14,36.3,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1703107,Barrolândia,43.8,43.3,30.4,-11.7,54.3,28.7,38.1,30.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1703206,Bernardo Sayão,32.6,38,17.8,19.8,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1703305,Bom Jesus do Tocantins,NA,50,50,50,NA,64.7,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1703602,Brasilândia do Tocantins,15,22.1,0,36.3,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1703701,Brejinho de Nazaré,33.8,33.4,35.6,5.5,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1703800,Buriti do Tocantins,32.1,23.2,21.1,19,30.7,75.9,30.2,25.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1703826,Cachoeirinha,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1703842,Campos Lindos,24.1,25.1,26.3,21.8,13.8,12.1,20.3,22.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1703867,Cariri do Tocantins,33.4,22.2,17.9,23,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1703883,Carmolândia,34.2,43.7,17.1,23.5,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1703891,Carrasco Bonito,34.1,18.3,11.9,25.5,37.5,37.8,33.3,42.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1703909,Caseara,45.8,44.1,35.9,28.7,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1704105,Centenário,25.4,28.7,32.9,42.5,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1704600,Chapada de Areia,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1705102,Chapada da Natividade,24.5,41.4,41,49.6,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1705508,Colinas do Tocantins,28.3,29.1,33,32.2,31.8,31.4,36.4,35.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1705557,Combinado,40.9,36.3,35,69.5,35.3,47.4,4.2,18.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1705607,Conceição do Tocantins,25.9,31.4,34.7,44,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1706001,Couto Magalhães,27.9,27.4,6.5,33.4,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1706100,Cristalândia,47,43.1,36.5,68.8,66.6,39,55.6,46.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1706258,Crixás do Tocantins,34.5,46.6,46.6,31.8,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1706506,Darcinópolis,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1707009,Dianópolis,16.5,20,15.6,59.5,22.1,19,20.3,24.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1707108,Divinópolis do Tocantins,38.9,33.2,33.8,42.6,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1707207,Dois Irmãos do Tocantins,38.8,36.4,44.6,42.1,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1707306,Dueré,48.2,47.4,37.3,34.9,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1707405,Esperantina,24,49.4,0,36.8,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1707553,Fátima,52.4,49.1,58,65.3,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1707652,Figueirópolis,22.9,26.4,11.7,64,23.5,28,33.9,35
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1707702,Filadélfia,26,26.8,27.6,63,28.9,32,27.6,29.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1708205,Formoso do Araguaia,32.4,40.2,41.8,40.4,41.1,39.4,35.6,35.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1708254,Fortaleza do Tabocão,35.6,39.5,36.9,48,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1708304,Goianorte,40.8,40.5,26.5,41.7,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1709005,Goiatins,25.5,27.9,38.3,26.2,39.4,16.9,36.1,25.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1709302,Guaraí,47.1,42,36.7,79.5,39.8,42.3,47.2,47.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1709500,Gurupi,31.1,26.6,26.6,25,30.2,31.3,31,29.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1709807,Ipueiras,34.8,38.8,22.1,14,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1710508,Itacajá,NA,NA,0.3,0.3,0.3,0.3,NA,34.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1710706,Itaguatins,NA,NA,-4.5,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Tocantins,1710904,Itapiratins,25.8,39.3,36.8,31,NA,NA,NA,NA
