AREA,INDICADOR,REGIAO,COD_IBGE,MICROREGIAO,2011,2012,2013,2014,2015,2016,2017,2018
Saneamento,TX_SNIS_AGUA_MUN,Pará,1503200,Igarapé-Açu,53.7,NA,NA,73.5,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1503309,Igarapé-Miri,12.1,12,11.8,11.8,16,13.8,7.7,7.2
Saneamento,TX_SNIS_AGUA_MUN,Pará,1503408,Inhangapi,16.4,16.6,16,18.3,20,21.1,23,23.6
Saneamento,TX_SNIS_AGUA_MUN,Pará,1503457,Ipixuna do Pará,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1503507,Irituia,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1503606,Itaituba,7,7.1,6.9,7,7,6.9,8.8,8.5
Saneamento,TX_SNIS_AGUA_MUN,Pará,1503705,Itupiranga,2.4,2.5,2.7,2.9,2.9,2.6,14.1,15.7
Saneamento,TX_SNIS_AGUA_MUN,Pará,1503754,Jacareacanga,27.1,9.6,9.6,9.6,9.6,10.1,52.1,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1503804,Jacundá,24.2,24.3,24.3,24.6,24.4,24.1,23.8,22.9
Saneamento,TX_SNIS_AGUA_MUN,Pará,1503903,Juruti,10.4,NA,NA,56.9,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1504000,Limoeiro do Ajuru,21,21.1,20.5,20.7,20.4,20,19.7,19.3
Saneamento,TX_SNIS_AGUA_MUN,Pará,1504059,Mãe do Rio,48,49.5,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1504109,Magalhães Barata,48.3,49.3,50.4,52,51.6,52.2,42.8,45.6
Saneamento,TX_SNIS_AGUA_MUN,Pará,1504208,Marabá,31.8,32.1,32,32,32.4,35.5,35.1,34.2
Saneamento,TX_SNIS_AGUA_MUN,Pará,1504307,Maracanã,NA,NA,NA,17.5,17.4,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1504406,Marapanim,33.9,35.3,35.8,37.4,37.3,35.9,35.8,34
Saneamento,TX_SNIS_AGUA_MUN,Pará,1504422,Marituba,16,12.8,14.6,14.7,14.4,22.3,21.9,31.7
Saneamento,TX_SNIS_AGUA_MUN,Pará,1504455,Medicilândia,41.4,NA,NA,29.1,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1504505,Melgaço,NA,NA,13.9,13.9,15.4,18.8,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1504604,Mocajuba,37.5,37.5,38,38,37.4,33.3,32.9,28.2
Saneamento,TX_SNIS_AGUA_MUN,Pará,1504703,Moju,11.5,10.6,10.2,7.8,7.7,4.9,4.8,3.9
Saneamento,TX_SNIS_AGUA_MUN,Pará,1504752,Mojuí dos Campos,NA,NA,NA,NA,NA,67.7,67.3,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1504802,Monte Alegre,16.6,16.8,16.7,17,17,16.4,16.4,15.5
Saneamento,TX_SNIS_AGUA_MUN,Pará,1504901,Muaná,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1504950,Nova Esperança do Piriá,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1504976,Nova Ipixuna,NA,NA,NA,NA,NA,63.3,62.6,61.5
Saneamento,TX_SNIS_AGUA_MUN,Pará,1505007,Nova Timboteua,96.6,19.7,19.9,19.7,19.8,19.7,19.5,19.1
Saneamento,TX_SNIS_AGUA_MUN,Pará,1505031,Novo Progresso,47.1,51.8,51.9,67.5,71.6,70.9,77.5,74.1
Saneamento,TX_SNIS_AGUA_MUN,Pará,1505064,Novo Repartimento,2.8,3,3.7,4,4,4,NA,10.7
Saneamento,TX_SNIS_AGUA_MUN,Pará,1505106,Óbidos,32.1,32.7,32.7,33.5,33.4,32,31.9,30.5
Saneamento,TX_SNIS_AGUA_MUN,Pará,1505205,Oeiras do Pará,16.6,16.7,16.3,16.1,15.9,15.7,15.5,15.3
Saneamento,TX_SNIS_AGUA_MUN,Pará,1505304,Oriximiná,98.8,97.9,95.4,95.3,87.2,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,Pará,1505403,Ourém,10.1,10.6,10.7,10.7,10.6,10.4,10.4,9.9
Saneamento,TX_SNIS_AGUA_MUN,Pará,1505437,Ourilândia do Norte,NA,NA,47.4,NA,100,NA,NA,92.8
Saneamento,TX_SNIS_AGUA_MUN,Pará,1505486,Pacajá,NA,NA,NA,NA,46.9,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1505494,Palestina do Pará,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1505502,Paragominas,60.9,60.4,63.7,69,77.3,82.6,82.4,82.3
Saneamento,TX_SNIS_AGUA_MUN,Pará,1505536,Parauapebas,70.1,79.9,75.9,77.4,NA,84.8,90,89.9
Saneamento,TX_SNIS_AGUA_MUN,Pará,1505551,Pau D'Arco,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1505601,Peixe-Boi,19.8,20.9,20.8,22.1,22.1,21.1,21.6,20.4
Saneamento,TX_SNIS_AGUA_MUN,Pará,1505635,Piçarra,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1505650,Placas,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1505700,Ponta de Pedras,29.2,29.9,31.6,32.3,31.7,31.2,30.7,29.7
Saneamento,TX_SNIS_AGUA_MUN,Pará,1505809,Portel,2.7,3,3.1,3.2,3.2,3,2.9,2.3
Saneamento,TX_SNIS_AGUA_MUN,Pará,1505908,Porto de Moz,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1506005,Prainha,23.8,25.3,25.6,26.3,26.4,26.6,26.7,25.9
Saneamento,TX_SNIS_AGUA_MUN,Pará,1506104,Primavera,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1506112,Quatipuru,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1506138,Redenção,NA,NA,92.7,35.5,44.1,45.2,44.5,42.1
Saneamento,TX_SNIS_AGUA_MUN,Pará,1506161,Rio Maria,NA,20,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1506187,Rondon do Pará,75.4,75.4,NA,NA,NA,74.8,74.1,72.7
Saneamento,TX_SNIS_AGUA_MUN,Pará,1506195,Rurópolis,19,NA,NA,100,97.4,62.5,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1506203,Salinópolis,66.6,69.8,69.2,70,73.1,74.9,89.2,89.2
Saneamento,TX_SNIS_AGUA_MUN,Pará,1506302,Salvaterra,21,21.5,20.4,23.5,24.3,27.5,30.5,30.8
Saneamento,TX_SNIS_AGUA_MUN,Pará,1506351,Santa Bárbara do Pará,NA,31.6,NA,NA,60.1,63.3,66.4,65.7
Saneamento,TX_SNIS_AGUA_MUN,Pará,1506401,Santa Cruz do Arari,73.9,76.8,NA,45.7,44.6,64.3,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1506500,Santa Izabel do Pará,62.1,NA,NA,NA,NA,NA,NA,68.1
Saneamento,TX_SNIS_AGUA_MUN,Pará,1506559,Santa Luzia do Pará,8.8,8.6,8.7,9.2,9.2,8.9,9,8
Saneamento,TX_SNIS_AGUA_MUN,Pará,1506583,Santa Maria das Barreiras,7.9,8.9,8.6,8.4,8.1,7.7,8.2,8.2
Saneamento,TX_SNIS_AGUA_MUN,Pará,1506609,Santa Maria do Pará,40.7,38.9,39.8,40.6,41.7,41.7,41.5,40.3
Saneamento,TX_SNIS_AGUA_MUN,Pará,1506708,Santana do Araguaia,NA,10,15.5,15.1,22,14.2,13.9,11.3
Saneamento,TX_SNIS_AGUA_MUN,Pará,1506807,Santarém,41.4,45.8,45.7,45.3,48,52.4,52.2,51.3
Saneamento,TX_SNIS_AGUA_MUN,Pará,1506906,Santarém Novo,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1507003,Santo Antônio do Tauá,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1507102,São Caetano de Odivelas,22.5,22.8,22.7,22.5,22.4,21.9,22,21.3
Saneamento,TX_SNIS_AGUA_MUN,Pará,1507151,São Domingos do Araguaia,NA,NA,NA,NA,100,82.3,91.3,65.9
Saneamento,TX_SNIS_AGUA_MUN,Pará,1507201,São Domingos do Capim,NA,NA,NA,22.1,NA,22.1,22.1,22.1
Saneamento,TX_SNIS_AGUA_MUN,Pará,1507300,São Félix do Xingu,2.1,2.1,2,2,2.1,1.9,1.9,1.9
Saneamento,TX_SNIS_AGUA_MUN,Pará,1507409,São Francisco do Pará,33.2,34.3,34.7,34.8,34.9,35.4,33.9,33.9
Saneamento,TX_SNIS_AGUA_MUN,Pará,1507458,São Geraldo do Araguaia,50.1,47.4,53.6,47.3,63,63.5,56,53.8
Saneamento,TX_SNIS_AGUA_MUN,Pará,1507466,São João da Ponta,NA,NA,NA,NA,89.7,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1507474,São João de Pirabas,59.4,NA,NA,99.1,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1507508,São João do Araguaia,NA,NA,NA,NA,19.7,31.5,30.6,17.7
Saneamento,TX_SNIS_AGUA_MUN,Pará,1507607,São Miguel do Guamá,NA,50.7,60.5,NA,68.6,70.4,NA,38.6
Saneamento,TX_SNIS_AGUA_MUN,Pará,1507706,São Sebastião da Boa Vista,NA,NA,NA,NA,NA,5.9,20.3,21.7
Saneamento,TX_SNIS_AGUA_MUN,Pará,1507755,Sapucaia,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1507805,Senador José Porfírio,NA,NA,NA,50.1,56.1,57.3,58.8,56.4
Saneamento,TX_SNIS_AGUA_MUN,Pará,1507904,Soure,71.1,74.7,75.2,76,76.4,77.8,78.2,77
Saneamento,TX_SNIS_AGUA_MUN,Pará,1507953,Tailândia,15.2,15.1,14.4,15,14.5,13.5,13.1,12.9
Saneamento,TX_SNIS_AGUA_MUN,Pará,1507961,Terra Alta,NA,NA,NA,NA,NA,42.2,41.7,41.4
Saneamento,TX_SNIS_AGUA_MUN,Pará,1507979,Terra Santa,80.4,85,85.5,86.4,89.2,89.8,88.9,87
Saneamento,TX_SNIS_AGUA_MUN,Pará,1508001,Tomé-Açu,65.9,67.2,66.2,68.5,75.5,75.2,74.5,73.2
Saneamento,TX_SNIS_AGUA_MUN,Pará,1508035,Tracuateua,11.2,11.3,10.9,11.5,12.1,12,12.2,12.5
Saneamento,TX_SNIS_AGUA_MUN,Pará,1508050,Trairão,NA,NA,NA,20.1,19.9,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1508084,Tucumã,47.1,58.5,77.5,61.2,73.6,72.5,82,83.6
Saneamento,TX_SNIS_AGUA_MUN,Pará,1508100,Tucuruí,94.5,92.9,90.2,89,88.8,90,90.5,90.2
Saneamento,TX_SNIS_AGUA_MUN,Pará,1508126,Ulianópolis,NA,NA,NA,NA,61.9,73.7,100,100
Saneamento,TX_SNIS_AGUA_MUN,Pará,1508159,Uruará,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1508209,Vigia,11.3,11.5,10.6,10.5,10.4,11.2,12.2,15.3
Saneamento,TX_SNIS_AGUA_MUN,Pará,1508308,Viseu,8.8,9.3,9.1,9.1,9,8.8,8.7,8.5
Saneamento,TX_SNIS_AGUA_MUN,Pará,1508357,Vitória do Xingu,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Pará,1508407,Xinguara,11.5,17.9,33.9,26.5,39.4,39.1,40.7,41
Saneamento,TX_SNIS_AGUA_MUN,Amapá,1600055,Serra do Navio,42.7,41.9,48.6,39.3,38.6,37.8,41.6,35.7
Saneamento,TX_SNIS_AGUA_MUN,Amapá,1600105,Amapá,9.9,9.8,20.1,19.4,19.2,23.9,24.1,22.7
Saneamento,TX_SNIS_AGUA_MUN,Amapá,1600154,Pedra Branca do Amapari,5.1,4.9,4.5,4.3,4.1,3.9,3.8,0.2
Saneamento,TX_SNIS_AGUA_MUN,Amapá,1600204,Calçoene,8,13,12.4,11.8,11.4,11.5,12.2,10.9
Saneamento,TX_SNIS_AGUA_MUN,Amapá,1600212,Cutias,57.3,56.1,53.4,52,43.1,50,49.6,47
Saneamento,TX_SNIS_AGUA_MUN,Amapá,1600238,Ferreira Gomes,40.3,39,36.5,35.4,32.9,32.3,33.9,31.1
Saneamento,TX_SNIS_AGUA_MUN,Amapá,1600253,Itaubal,36,35.2,33.5,32.7,32.1,31.4,31.1,29.5
Saneamento,TX_SNIS_AGUA_MUN,Amapá,1600279,Laranjal do Jari,38.4,37.7,36.4,35.6,34.7,33.9,33.1,31.3
Saneamento,TX_SNIS_AGUA_MUN,Amapá,1600303,Macapá,40.9,40,38.8,36.9,36.4,39.1,41.5,39
Saneamento,TX_SNIS_AGUA_MUN,Amapá,1600402,Mazagão,14.9,14.1,17.3,12.8,12.5,19.7,16.5,16
Saneamento,TX_SNIS_AGUA_MUN,Amapá,1600501,Oiapoque,7.9,8.6,9.7,7.8,7.5,7.4,7,6.7
Saneamento,TX_SNIS_AGUA_MUN,Amapá,1600535,Porto Grande,4.9,4.7,4.3,4.2,4,3.9,4.2,3.2
Saneamento,TX_SNIS_AGUA_MUN,Amapá,1600550,Pracuúba,25.2,24.5,24.8,22.1,21.4,23.5,23.4,22.5
Saneamento,TX_SNIS_AGUA_MUN,Amapá,1600600,Santana,49.9,49.9,48.9,47.2,47,46.5,45.7,44.3
Saneamento,TX_SNIS_AGUA_MUN,Amapá,1600709,Tartarugalzinho,18.5,17.9,16.9,15.9,15.3,15.3,15.3,13.8
Saneamento,TX_SNIS_AGUA_MUN,Amapá,1600808,Vitória do Jari,36.2,35.2,33.4,32.7,43.5,49.7,50.7,47.5
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1700251,Abreulândia,61.2,52.1,61.7,61.7,61.3,60.9,61.7,61.7
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1700301,Aguiarnópolis,72.2,66.6,76.9,80.2,89.3,87.1,82.4,84.2
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1700350,Aliança do Tocantins,79.9,74.3,82.5,81.2,87.1,87.7,86.2,87.4
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1700400,Almas,79.2,78,88.7,79.1,99.4,100,82.4,83.8
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1700707,Alvorada,81.7,70.5,90.5,92.6,99.8,100,93.2,94.2
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1701002,Ananás,96.1,100,98.2,100,99.9,99.5,99.5,100
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1701051,Angico,60.5,58.7,57.4,61,60.6,60.2,61,61
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1701101,Aparecida do Rio Negro,75.7,73.6,70.5,78.6,77.7,76.8,78.6,NA
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1701309,Aragominas,37.8,35.8,31.3,37.9,38.1,38.2,37.9,37.9
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1701903,Araguacema,58.4,54.6,35,46.3,45.8,45.3,46.3,46.3
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1702000,Araguaçu,65,58.6,65.7,66.9,71,71.3,72.3,73.8
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1702109,Araguaína,90.4,87.9,91.6,94.9,100,98.3,95.7,96.4
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1702158,Araguanã,76.8,68.7,72.6,79.6,83.7,82.7,78.2,82.1
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1702208,Araguatins,67.7,87.1,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1702307,Arapoema,78.4,64,79.2,80.8,84.7,85,83.8,85.1
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1702406,Arraias,68.6,61.8,74.5,69.2,83.4,83.6,74.2,75.7
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1702554,Augustinópolis,81.3,85.1,86.8,82.5,100,98.7,85.2,86.2
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1702703,Aurora do Tocantins,71.3,71,67.3,72,71.5,71,72,72
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1702901,Axixá do Tocantins,NA,56,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1703008,Babaçulândia,46.5,38.6,48.5,47.2,53.8,53.8,53,54.4
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1703057,Bandeirantes do Tocantins,60.2,62,54,54,53.3,52.7,54,54
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1703073,Barra do Ouro,45.2,67.1,45.7,53,52.5,52,53,53
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1703107,Barrolândia,83,81.3,81.2,83.7,90.8,90.4,86.1,87.2
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1703206,Bernardo Sayão,48.3,49.6,41.5,49.1,49.2,49.2,49.1,49.1
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1703305,Bom Jesus do Tocantins,NA,18.1,17,16.5,NA,100,NA,75
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1703602,Brasilândia do Tocantins,80.7,75.5,51.4,69.6,69.2,68.9,69.6,69.6
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1703701,Brejinho de Nazaré,69,64.7,64.6,80.9,80.5,80.2,80.9,80.9
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1703800,Buriti do Tocantins,78.9,63.8,77.4,83.7,99.1,97.8,96.5,98.9
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1703826,Cachoeirinha,NA,100,NA,NA,NA,NA,NA,80.6
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1703842,Campos Lindos,58,53.9,66.1,59.2,78.5,76.9,65.6,67.1
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1703867,Cariri do Tocantins,53.9,53.8,48.9,55.7,54.9,54.1,55.7,55.7
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1703883,Carmolândia,58.9,54.6,54.4,78.8,78,77.2,78.7,78.8
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1703891,Carrasco Bonito,53.3,88.3,87.6,53.3,84.3,83.5,86,92.3
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1703909,Caseara,58.1,54.9,52.8,59.5,58.6,57.8,59.5,59.5
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1704105,Centenário,58.6,56,51.4,58.6,57.9,57.3,58.6,58.6
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1704600,Chapada de Areia,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1705102,Chapada da Natividade,50.5,51.3,49.7,50.5,50.5,50.5,50.5,50.5
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1705508,Colinas do Tocantins,87.1,85.2,92.3,95.9,100,98.7,96.5,97.3
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1705557,Combinado,85.2,88.3,96.5,85.6,100,99.8,87.6,88.7
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1705607,Conceição do Tocantins,69.6,70,65.4,69.6,69.6,69.9,69.6,69.6
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1706001,Couto Magalhães,43.2,37.6,32.8,37.6,37.2,36.9,37.6,37.6
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1706100,Cristalândia,75.8,95.7,87.3,81.8,92.8,92.8,84.6,85.8
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1706258,Crixás do Tocantins,55.6,54.3,53.4,55.8,55.3,54.8,55.7,55.7
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1706506,Darcinópolis,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1707009,Dianópolis,83,81.9,91.5,86,94.5,93.2,88.6,89.6
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1707108,Divinópolis do Tocantins,70.2,74.8,70.2,70.2,69.7,69.2,70.2,70.2
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1707207,Dois Irmãos do Tocantins,38.8,41.6,38.8,38.8,38.8,38.8,38.8,38.8
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1707306,Dueré,66.5,68.2,65.8,66.5,66.5,66.5,66.5,66.5
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1707405,Esperantina,59.2,52.4,33.2,48.7,48,47.3,48.7,48.7
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1707553,Fátima,75.1,75.7,82.4,61,61.1,61.1,82.4,82.4
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1707652,Figueirópolis,70.6,65.2,74.3,75.8,84.9,85.2,79.7,81.1
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1707702,Filadélfia,60,59.3,64,73.7,75.6,75.4,70.7,72.2
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1708205,Formoso do Araguaia,64.7,58,70.7,69.9,72.8,73,76.8,78.2
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1708254,Fortaleza do Tabocão,81.3,85.4,81.4,81.4,80.9,80.5,81.3,81.4
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1708304,Goianorte,41.6,40.6,40.3,50.7,50.6,50.5,55.7,55.7
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1709005,Goiatins,50.2,49.7,55.8,51.1,65.7,65.3,59.5,61
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1709302,Guaraí,91.1,89.4,94.6,91,100,99,92.6,93.5
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1709500,Gurupi,90.3,89.9,92.6,97.6,100,98.9,97.8,98.6
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1709807,Ipueiras,54,36,34.2,58.4,57.3,56.2,58.5,58.5
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1710508,Itacajá,NA,59.8,58,57.8,57.7,57.5,NA,74.2
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1710706,Itaguatins,NA,NA,88.6,NA,NA,56.3,NA,56.3
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1710904,Itapiratins,48.1,44.6,41.6,54.2,53.9,53.6,54.2,54.2
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1711100,Itaporã do Tocantins,63.2,62.7,58.8,63.9,64.1,64.3,63.9,63.9
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1711506,Jaú do Tocantins,49.7,47.7,35.3,37.3,37,36.7,37.3,37.4
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1711803,Juarina,45.3,39.4,33.5,46.3,46.5,46.6,46.3,46.3
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1711902,Lagoa da Confusão,37.4,40.4,58.2,62,72.9,71.1,68.1,69.4
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1711951,Lagoa do Tocantins,69.2,60.4,48.4,72,70.6,69.2,72,72
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1712009,Lajeado,76.5,69.9,68.1,78.1,77.2,76.4,78.1,78.1
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1712157,Lavandeira,NA,NA,61.1,63.7,70.1,68.9,69.5,70.9
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1712405,Lizarda,69.3,64.3,61.8,69.4,69.4,69.5,69.3,69.3
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1712454,Luzinópolis,67.2,66.6,59.2,63.9,62.8,61.8,63.9,63.9
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1712504,Marianópolis do Tocantins,50.7,50.9,51.9,54.8,53.8,53,54.7,54.8
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1712702,Mateiros,NA,NA,NA,NA,NA,42.8,63.7,63.8
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1712801,Maurilândia do Tocantins,75.6,51.7,54.5,64,63.5,63.1,63.9,63.9
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1713205,Miracema do Tocantins,86.3,83.6,94,86.6,100,100,89.1,90.5
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1713304,Miranorte,85.6,84.2,92.8,87.3,100,99.5,89,90
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1713601,Monte do Carmo,41.8,38.4,40.6,42.9,42.2,41.5,42.9,42.9
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1713700,Monte Santo do Tocantins,21.6,55.4,51.5,31,30.7,57.8,21.6,49.6
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1713809,Palmeiras do Tocantins,55.3,45.1,53.8,56.2,62.3,61.4,60.8,61.9
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1713957,Muricilândia,56.1,51.2,46.7,57.1,56.5,55.9,57.1,57.1
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1714203,Natividade,78.4,73.8,79.2,79.9,91.3,91.2,83,84.2
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1714302,Nazaré,93.9,85.5,93.4,84.3,100,100,96.4,93.4
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1714880,Nova Olinda,68.2,68.2,74.9,69.8,86.7,85.9,74.7,76
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1715002,Nova Rosalândia,50.1,45.3,46.1,61,60.3,59.6,65.5,65.5
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1715101,Novo Acordo,74,72.7,69.5,82,80.8,79.8,82,81.9
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1715150,Novo Alegre,74.1,71.9,66.4,74.3,74.3,74.3,74.3,74.3
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1715259,Novo Jardim,71.9,71.6,70.6,72.3,71.6,70.9,72.3,72.3
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1715507,Oliveira de Fátima,71,79.3,73.1,78.8,78.3,77.9,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1715705,Palmeirante,37.8,33.6,33.1,38.9,38.1,37.4,38.9,38.9
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1715754,Palmeirópolis,80.1,74.1,86.1,81.4,98.4,98.1,84.2,85.4
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1716109,Paraíso do Tocantins,92,90.8,93.9,96,100,98.7,96.2,97
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1716208,Paranã,45.4,46.3,51.1,45.6,63.3,63.3,50.1,51.3
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1716307,Pau D'Arco,58.9,49.5,47.5,63.2,62.9,62.7,63.2,63.2
Saneamento,TX_SNIS_AGUA_MUN,Tocantins,1716505,Pedro Afonso,98.4,96.8,94.2,NA,NA,86.8,100,99.7
